comment_id,comment,author,like_count,time_text,reply,clean_comment,like_count_numeric,word_count,character_count,comment_type,sentiment
UgyxgzCMDc868dFdU0p4AaABAg,We've been warned ⚠️,@ThatBigN8V,0,2 bulan lalu,False,We've been warned ⚠️,0,4,20,Top-level,Neutral
UgxmlT8Zi2M31cws0Dp4AaABAg,Cant believe a word the bbc says,@mikefarrell9659,0,2 bulan lalu,False,Cant believe a word the bbc says,0,7,32,Top-level,Neutral
UgyZXf9lzZbLyoBuT_N4AaABAg,"Bye bye Hormuz , Hola El Niño ! 😅 ☔️ ☀️ ⛈️",@hassan6661594,0,2 bulan lalu,False,"Bye bye Hormuz , Hola El Niño ! 😅 ☔️ ☀️ ⛈️",0,12,42,Top-level,Neutral
Ugz2d3LEr7YlJWIyobx4AaABAg,"5:06 “Sources have told me” 😂 …. Classic BBC, unnamed sources .. so hearsay then 🙄",@SeaDog1-old,1,2 bulan lalu (diedit),False,"5:06 “Sources have told me” 😂 …. Classic BBC, unnamed sources .. so hearsay then 🙄",1,16,82,Top-level,Positive
UgwbFxEXOxiqy8FwABl4AaABAg,My model predicts during all of this Scotland will be ......... Baltic as normal,@gittin_funky,0,2 bulan lalu,False,My model predicts during all of this Scotland will be ......... Baltic as normal,0,14,80,Top-level,Positive
UgyaGuXvv9rvbA8bjal4AaABAg,"Mother, the Earth has done this all its life life will continue. It will take life and give life that is nature.",@LestaDaz61,0,2 bulan lalu,False,"Mother, the Earth has done this all its life life will continue. It will take life and give life that is nature.",0,22,112,Top-level,Neutral
Ugz4TCAitW76Jgt5TBF4AaABAg,Remember that rich people have done this us and are happily avoiding the consequences of their exploitation of our planet while subjecting literally everyone else to it.,@AngelCakes1997,0,2 bulan lalu,False,Remember that rich people have done this us and are happily avoiding the consequences of their exploitation of our planet while subjecting literally everyone else to it.,0,27,169,Top-level,Positive
UgwP3ZxdwpXuWBoL8v14AaABAg,India is boiling right now with almost all cities in the top 50 hottest cities in the world being from India. Some areas reaching or crossing even 50°C 😢🥵,@VoidandVinyl,0,2 bulan lalu (diedit),False,India is boiling right now with almost all cities in the top 50 hottest cities in the world being from India. Some areas reaching or crossing even 50°C 😢🥵,0,29,154,Top-level,Positive
UgzmRkvJlEQuUvJLxaN4AaABAg,"chocolate  😢

NOOOoooooooooo~ !",@Azur_Vita,0,2 bulan lalu,False,chocolate 😢 NOOOoooooooooo~ !,0,4,29,Top-level,Neutral
UgxzkrWEVGznQJY75Sx4AaABAg,El Niño occurs every 5 or so years. The intension behind the sensational language is to generate panic. Provoke the neurotics and whilst they’re blinded with panic you can get all sorts of political moves made.,@gbutler3674,0,2 bulan lalu,False,El Niño occurs every 5 or so years. The intension behind the sensational language is to generate panic. Provoke the neurotics and whilst they’re blinded with panic you can get all sorts of political moves made.,0,36,210,Top-level,Positive
Ugw7jYUUfJLRsUkkpTR4AaABAg,Drought in Georgia 2025 2026...Southern States😮,@spikejones-sz3qv,0,2 bulan lalu,False,Drought in Georgia 2025 2026...Southern States😮,0,6,47,Top-level,Neutral
Ugw9lS2dI_xFCsdUn6B4AaABAg,Indonesia Will become arakis this year,@unheiger4467,1,2 bulan lalu,False,Indonesia Will become arakis this year,1,6,38,Top-level,Neutral
Ugy7v92EYJlPOWO5p-p4AaABAg,Deltarune elnino,@ibaadunitone,0,2 bulan lalu,False,Deltarune elnino,0,2,16,Top-level,Neutral
UgxqfWnYO28CwtwTTQF4AaABAg,Poor people in the UK :(,@l.kennedy6772,0,2 bulan lalu,False,Poor people in the UK :(,0,6,24,Top-level,Negative
UgyZq-lXqTGlCKBH6H54AaABAg,The weather is modified every day,@Alligator699,0,2 bulan lalu,False,The weather is modified every day,0,6,33,Top-level,Neutral
UgwQvgth-zKnlELu5Cx4AaABAg,My nightmare = Hard-hitting El Niño  + reduced fertilizer from the Persian Gulf…,@SilentmanR,0,2 bulan lalu,False,My nightmare = Hard-hitting El Niño + reduced fertilizer from the Persian Gulf…,0,13,79,Top-level,Neutral
Ugwpl4WBc8j0Rzcoc0Z4AaABAg,"As an American, I’m pissed off if chocolate prices go higher how else am I supposed to get fat?",@Nope-ti4ec,0,2 bulan lalu,False,"As an American, I’m pissed off if chocolate prices go higher how else am I supposed to get fat?",0,19,95,Top-level,Positive
UgzZfXmEe73pAhzgVht4AaABAg,Jordi El nino,@swagmanx3,0,2 bulan lalu,False,Jordi El nino,0,3,13,Top-level,Neutral
Ugw33E36ZVe5q3WEcJ94AaABAg,"Where in north atlantic it hits to strike ""US"" the people of Europe",@puplaksis,0,2 bulan lalu,False,"Where in north atlantic it hits to strike ""US"" the people of Europe",0,13,67,Top-level,Neutral
Ugw6YpW9YssL815Xu-t4AaABAg,we should not be wasting money on machines that are water and electricity hungry,@lindastevens6861,0,2 bulan lalu,False,we should not be wasting money on machines that are water and electricity hungry,0,14,80,Top-level,Neutral
UgzDOG1p5rxrfGKIKUR4AaABAg,Science warned that agriculture becomes impossible when yu cannot  predict seasonal weather.,@JaneDoe-yo2be,0,2 bulan lalu,False,Science warned that agriculture becomes impossible when yu cannot predict seasonal weather.,0,12,91,Top-level,Negative
Ugx_dwRYIn0xM34Tu1Z4AaABAg,"No need to book a holiday to get a tan then, just stay at home in the heat 👍🥵",@vtechead1,0,2 bulan lalu,False,"No need to book a holiday to get a tan then, just stay at home in the heat 👍🥵",0,19,77,Top-level,Neutral
Ugx2tR2o7YSWLUIOKdZ4AaABAg,"The end is coming 😢,",@nereuparamorfono1419,0,2 bulan lalu,False,"The end is coming 😢,",0,5,20,Top-level,Neutral
UgzIWCjl60Nstlo2WP54AaABAg,"Such a great example of how the media plays up a non-event to get clicks. I live in California and over the last few decades have seen a half-dozen El Niño (or La Niña, take your pick) advance warnings. And nothing ever happens! By then of course they are warning about the next emergency. Anyone remember the Y2K scare story of 1999?",@merkin_muffley,0,2 bulan lalu,False,"Such a great example of how the media plays up a non-event to get clicks. I live in California and over the last few decades have seen a half-dozen El Niño (or La Niña, take your pick) advance warnings. And nothing ever happens! By then of course they are warning about the next emergency. Anyone remember the Y2K scare story of 1999?",0,62,334,Top-level,Positive
Ugwdc11J1Avn7ukPu9J4AaABAg,it’s official: I hate 2026,@lft3636,0,2 bulan lalu,False,it’s official: I hate 2026,0,5,26,Top-level,Negative
UgyQVlDS-a1H0j7KZdh4AaABAg,Well we should expect that cloud seeding will cause this in the long-term,@WillemVanDerNest,0,2 bulan lalu,False,Well we should expect that cloud seeding will cause this in the long-term,0,13,73,Top-level,Neutral
UgyrhxrKb9kbVR8ctBF4AaABAg,So ronaldo is coming?,@lee7977,0,2 bulan lalu,False,So ronaldo is coming?,0,4,21,Top-level,Neutral
Ugz1fGs_tP4E6AM1Rbt4AaABAg,"If that means I can have my pool up all summer,bring it on,don’t feel guilty,it’s the super rich that causes all this crap,not us.
They have the power to change things,but the money is more important to them than Mother Earth .
She’ll be here long after all of us are dust .",@lovemussb1940,1,2 bulan lalu (diedit),False,"If that means I can have my pool up all summer,bring it on,don’t feel guilty,it’s the super rich that causes all this crap,not us. They have the power to change things,but the money is more important to them than Mother Earth . She’ll be here long after all of us are dust .",1,53,274,Top-level,Positive
UgyxmPQ3nDVKVQ20M-Z4AaABAg,"One thing for sure is that corporations loves it, increase price? Yes please.......:_(",@Follower_Of_The_Onions,0,2 bulan lalu,False,"One thing for sure is that corporations loves it, increase price? Yes please.......:_(",0,13,86,Top-level,Positive
UgyFv2c6jPrbCZMU_rB4AaABAg,I really thought this is gonna be a deep dive.. Its not. Is this just a click bait then?,@imperpekto12ify,0,2 bulan lalu,False,I really thought this is gonna be a deep dive.. Its not. Is this just a click bait then?,0,19,88,Top-level,Positive
UgwyvDTn5bDQ02OY2_R4AaABAg,In other news is just another day on earth,@GTARP247,2,2 bulan lalu,False,In other news is just another day on earth,2,9,42,Top-level,Negative
UgyinR3fPPB-eRiypbl4AaABAg,"Remove the infection,humans",@Rasmajnoon,0,2 bulan lalu,False,"Remove the infection,humans",0,3,27,Top-level,Neutral
UgzXJ5C5bOeyBMgbEAV4AaABAg,"It's called elmeo, ✝️",@Rick-ie1ti,1,2 bulan lalu,False,"It's called elmeo, ✝️",1,4,21,Top-level,Neutral
UgyQVlDS-a1H0j7KZdh4AaABAg.AWwVyGZ6gLDAWwY5fnz2Er,"Yeah deforestation and burning fossil fuels for 200 years has no impact, sure dude.",@jameshoulihan4313,0,2 bulan lalu,True,"Yeah deforestation and burning fossil fuels for 200 years has no impact, sure dude.",0,14,83,Reply,Positive
UgyinR3fPPB-eRiypbl4AaABAg.AWv1xsJ_JcGAWv2li28I48,Why do you think El Nino will kill off humans?,@kmoses582,0,2 bulan lalu,True,Why do you think El Nino will kill off humans?,0,10,46,Reply,Neutral
UgwyA1H7A8TIT3bOuhZ4AaABAg,I blame the corporations and constant deforestation for this weather.,@moavocadoroll,0,2 bulan lalu,False,I blame the corporations and constant deforestation for this weather.,0,10,69,Top-level,Neutral
UgyGPFyaTEbxiJd8A0t4AaABAg,You mean electromagnetic solar flares.,@lordbrennanofsealand5772,0,2 bulan lalu,False,You mean electromagnetic solar flares.,0,5,38,Top-level,Negative
UgxmY1ArDXIQCWRo3pp4AaABAg,More rain for California is needed give us  15-20 inches it'll be great,@jamesbennett3849,0,2 bulan lalu,False,More rain for California is needed give us 15-20 inches it'll be great,0,13,70,Top-level,Positive
Ugw_P34SidspJNl-a314AaABAg,Oh no…….the end is nigh…….again !,@johnmartin4650,0,2 bulan lalu,False,Oh no…….the end is nigh…….again !,0,6,33,Top-level,Neutral
UgzM58Fx-lIXUVhkKPJ4AaABAg,So i should just ignore my credit card bill,@tomlantis,0,2 bulan lalu,False,So i should just ignore my credit card bill,0,9,43,Top-level,Neutral
UgyAiV98ISzaTdcqXRN4AaABAg,"people acting like if we dont change our carbon footprint, the world will end up looking like mars-",@The_One_Who_Is_Many,0,2 bulan lalu,False,"people acting like if we dont change our carbon footprint, the world will end up looking like mars-",0,18,99,Top-level,Neutral
UgzA-emROB5Vwtw15L54AaABAg,DON'T PANIC !!!! DON'T PANIC !!!!!!,@davidhall7648,0,2 bulan lalu,False,DON'T PANIC !!!! DON'T PANIC !!!!!!,0,6,35,Top-level,Neutral
UgxDzEIVgBPnQJpMSkV4AaABAg,I like godzilla,@jefffalco587,0,2 minggu lalu,False,I like godzilla,0,3,15,Top-level,Neutral
UgyU8oEpYm_sJh1cX4d4AaABAg,Man said El Nino 😂,@Tajalewisofficial,0,2 bulan lalu,False,Man said El Nino 😂,0,5,18,Top-level,Neutral
UgzY3V8ZcEGSle0wzZd4AaABAg,"The end of the world ain’t that far , why won’t they just say the truth….",@Hostile6940,1,2 bulan lalu,False,"The end of the world ain’t that far , why won’t they just say the truth….",1,16,73,Top-level,Positive
UgxFDk5TmV6lXjd5uwt4AaABAg,I nearly watched this video then realised it was BBC. More truth in cartoons.,@HenryH12,0,2 bulan lalu,False,I nearly watched this video then realised it was BBC. More truth in cartoons.,0,14,77,Top-level,Positive
Ugwbqbi-4k75keeogiB4AaABAg,Another 8 month Lockdown could help in avoiding this catastrophe.,@Liemel,0,2 bulan lalu (diedit),False,Another 8 month Lockdown could help in avoiding this catastrophe.,0,10,65,Top-level,Neutral
UgwJPz2fWJ32NZJV5_p4AaABAg,"More catastrophic forecasts to share with the world. Even here in Quebec, the weather has become a subject of catastrophe when there's nothing to worry about. Sometimes they predict crazy winds and ultra-violent storms, and then none of that happens. However, for several days, people were scared and stayed indoors because the forecast predicted disasters. It's become ridiculous.",@fauteux744,0,2 bulan lalu,False,"More catastrophic forecasts to share with the world. Even here in Quebec, the weather has become a subject of catastrophe when there's nothing to worry about. Sometimes they predict crazy winds and ultra-violent storms, and then none of that happens. However, for several days, people were scared and stayed indoors because the forecast predicted disasters. It's become ridiculous.",0,58,381,Top-level,Negative
Ugw-oZ1kJHTKj8i2VJR4AaABAg,2027 - end of world....hell yeah,@RohitSingh-mi3uv,0,2 bulan lalu,False,2027 - end of world....hell yeah,0,6,32,Top-level,Neutral
Ugyp13gLRwCHSleTvO14AaABAg,I mean scientists warned us before but and they got arrested during protest until they just gave up 🤷,@Alfonieee,0,2 bulan lalu,False,I mean scientists warned us before but and they got arrested during protest until they just gave up 🤷,0,19,101,Top-level,Negative
Ugwrpa54R-8y75Grr7N4AaABAg,Wired witch video,@SuperGoldenv,0,2 bulan lalu,False,Wired witch video,0,3,17,Top-level,Neutral
UgxkdoEJsMBly_q2_Z94AaABAg,When all media tries to milk this type of news you know it's probably a big nothing burger.,@amendex,0,2 bulan lalu,False,When all media tries to milk this type of news you know it's probably a big nothing burger.,0,18,91,Top-level,Neutral
UgxU4YDjjysnVGcpwSV4AaABAg,"There were severe droughts in Africa specifically Ethiopia and the “Caribbean”?

How can you trust BBC when they don’t know the difference between African continents and the Caribbean?😅",@aubreyblackfaceadidon7684,1,2 bulan lalu,False,There were severe droughts in Africa specifically Ethiopia and the “Caribbean”? How can you trust BBC when they don’t know the difference between African continents and the Caribbean?😅,1,28,184,Top-level,Neutral
UgzvWoVqxZOgAQux7SZ4AaABAg,"""Industrial society and its future"" & ""Limits to growth"".... give them a good long read.",@Phantomview-k9q,0,2 bulan lalu,False,"""Industrial society and its future"" & ""Limits to growth"".... give them a good long read.",0,15,88,Top-level,Positive
Ugz05lR5wYfgfAmEfOF4AaABAg,Torres causing havoc,@Ldaiboi,0,2 bulan lalu,False,Torres causing havoc,0,3,20,Top-level,Neutral
Ugyym4Mh45AVe-Mh1554AaABAg,"WORLD CLIMATOLOGISTS SAY 68 COUNTRIES WILL SET ALL TIME EXTREME HEAT TEMPS IN THE NEXT 4-5 MONTHS . AUSTRALIA WILL HAVE MASSIVE WILD FIRES IN THEIR WINTER . 

CALIFORNIA WILL HAVE MORE THAN 30-40 MASSIVE UNCONTROLLABLE WILD FIRES SO WILL INDONESIA GREECE AND RUSSIA.",@kodyadams5561,1,2 bulan lalu (diedit),False,WORLD CLIMATOLOGISTS SAY 68 COUNTRIES WILL SET ALL TIME EXTREME HEAT TEMPS IN THE NEXT 4-5 MONTHS . AUSTRALIA WILL HAVE MASSIVE WILD FIRES IN THEIR WINTER . CALIFORNIA WILL HAVE MORE THAN 30-40 MASSIVE UNCONTROLLABLE WILD FIRES SO WILL INDONESIA GREECE AND RUSSIA.,1,44,264,Top-level,Positive
